name,trial,n,p,mode,rho,k_true,A,method,R_kn,TP_kn,V_kn,FDP_kn,Power_kn,T_kn,FDPhat_kn,R_bh,TP_bh,V_bh,FDP_bh,Power_bh,R_by,TP_by,V_by,FDP_by,Power_by,R_bw,TP_bw,V_bw,FDP_bw,Power_bw,n_pos,w_nonzero,seed_dataset,seed_knockoff
ar1_rho0p9_p1000_n3000_k60_A3p5,35,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,430,47,383,0.8906976744186047,0.7833333333333333,225,36,189,0.84,0.6,987,60,927,0.939209726443769,1.0,0,437,1054,42526716
ar1_rho0p9_p1000_n3000_k60_A3p5,36,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,361,40,321,0.889196675900277,0.6666666666666666,228,33,195,0.8552631578947368,0.55,986,59,927,0.9401622718052738,0.9833333333333333,0,451,1055,598172112
ar1_rho0p9_p1000_n3000_k60_A3p5,37,3000,1000,ar1,0.9,60,3.5,Knockoff+,5,4,1,0.2,0.06666666666666667,0.14279722738627726,0.2,495,47,448,0.9050505050505051,0.7833333333333333,316,42,274,0.8670886075949367,0.7,980,60,920,0.9387755102040817,1.0,5,429,1056,1416132110
ar1_rho0p9_p1000_n3000_k60_A3p5,38,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,492,49,443,0.9004065040650406,0.8166666666666667,292,34,258,0.8835616438356164,0.5666666666666667,986,60,926,0.9391480730223124,1.0,0,442,1057,1451782705
ar1_rho0p9_p1000_n3000_k60_A3p5,39,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,517,44,473,0.9148936170212766,0.7333333333333333,329,37,292,0.8875379939209727,0.6166666666666667,989,60,929,0.9393326592517695,1.0,0,443,1058,780066728
ar1_rho0p9_p1000_n3000_k60_A3p5,40,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,494,45,449,0.9089068825910931,0.75,234,36,198,0.8461538461538461,0.6,989,60,929,0.9393326592517695,1.0,0,440,1059,1555151738
ar1_rho0p9_p1000_n3000_k60_A3p5,41,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,546,48,498,0.9120879120879121,0.8,354,39,315,0.8898305084745762,0.65,993,60,933,0.9395770392749244,1.0,0,416,1060,1494894243
ar1_rho0p9_p1000_n3000_k60_A3p5,42,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,563,47,516,0.91651865008881,0.7833333333333333,313,39,274,0.8753993610223643,0.65,984,60,924,0.9390243902439024,1.0,0,440,1061,849987601
ar1_rho0p9_p1000_n3000_k60_A3p5,43,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,659,52,607,0.921092564491654,0.8666666666666667,368,37,331,0.8994565217391305,0.6166666666666667,987,60,927,0.939209726443769,1.0,0,446,1062,1242404163
ar1_rho0p9_p1000_n3000_k60_A3p5,44,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,482,45,437,0.9066390041493776,0.75,251,33,218,0.8685258964143426,0.55,988,60,928,0.9392712550607287,1.0,0,428,1063,114196675
ar1_rho0p9_p1000_n3000_k60_A3p5,45,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,476,50,426,0.8949579831932774,0.8333333333333334,285,38,247,0.8666666666666667,0.6333333333333333,984,60,924,0.9390243902439024,1.0,0,435,1064,724351207
ar1_rho0p9_p1000_n3000_k60_A3p5,46,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,439,43,396,0.9020501138952164,0.7166666666666667,271,34,237,0.8745387453874539,0.5666666666666667,984,60,924,0.9390243902439024,1.0,0,428,1065,1830383442
ar1_rho0p9_p1000_n3000_k60_A3p5,47,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,506,48,458,0.9051383399209486,0.8,247,31,216,0.8744939271255061,0.5166666666666667,985,60,925,0.9390862944162437,1.0,0,443,1066,2010527869
ar1_rho0p9_p1000_n3000_k60_A3p5,48,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,431,37,394,0.91415313225058,0.6166666666666667,225,28,197,0.8755555555555555,0.4666666666666667,979,59,920,0.9397344228804902,0.9833333333333333,0,431,1067,1188109454
ar1_rho0p9_p1000_n3000_k60_A3p5,49,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,460,45,415,0.9021739130434783,0.75,249,34,215,0.8634538152610441,0.5666666666666667,981,60,921,0.9388379204892966,1.0,0,433,1068,162249987
ar1_rho0p9_p1000_n3000_k60_A3p5,50,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,500,44,456,0.912,0.7333333333333333,272,34,238,0.875,0.5666666666666667,988,60,928,0.9392712550607287,1.0,0,423,1069,2139928845
ar1_rho0p9_p1000_n3000_k60_A3p5,51,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,395,41,354,0.8962025316455696,0.6833333333333333,241,30,211,0.8755186721991701,0.5,986,60,926,0.9391480730223124,1.0,0,421,1070,497642730
ar1_rho0p9_p1000_n3000_k60_A3p5,52,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,398,42,356,0.8944723618090452,0.7,246,33,213,0.8658536585365854,0.55,985,60,925,0.9390862944162437,1.0,0,433,1071,265568882
ar1_rho0p9_p1000_n3000_k60_A3p5,53,3000,1000,ar1,0.9,60,3.5,Knockoff+,11,6,5,0.45454545454545453,0.1,0.11287691684887384,0.18181818181818182,560,48,512,0.9142857142857143,0.8,339,39,300,0.8849557522123894,0.65,979,60,919,0.9387129724208376,1.0,11,434,1072,1196406222
ar1_rho0p9_p1000_n3000_k60_A3p5,54,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,465,44,421,0.9053763440860215,0.7333333333333333,249,32,217,0.8714859437751004,0.5333333333333333,978,60,918,0.9386503067484663,1.0,0,431,1073,1941598269
ar1_rho0p9_p1000_n3000_k60_A3p5,55,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,335,39,296,0.8835820895522388,0.65,121,19,102,0.8429752066115702,0.31666666666666665,990,60,930,0.9393939393939394,1.0,0,435,1074,554711425
ar1_rho0p9_p1000_n3000_k60_A3p5,56,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,434,43,391,0.9009216589861752,0.7166666666666667,229,31,198,0.8646288209606987,0.5166666666666667,986,60,926,0.9391480730223124,1.0,0,426,1075,1777007228
ar1_rho0p9_p1000_n3000_k60_A3p5,57,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,483,40,443,0.917184265010352,0.6666666666666666,215,32,183,0.8511627906976744,0.5333333333333333,978,60,918,0.9386503067484663,1.0,0,426,1076,1207966268
ar1_rho0p9_p1000_n3000_k60_A3p5,58,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,530,43,487,0.9188679245283019,0.7166666666666667,323,33,290,0.8978328173374613,0.55,977,60,917,0.9385875127942682,1.0,0,453,1077,1947783715
ar1_rho0p9_p1000_n3000_k60_A3p5,59,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,555,47,508,0.9153153153153153,0.7833333333333333,310,36,274,0.8838709677419355,0.6,986,60,926,0.9391480730223124,1.0,0,421,1078,1357320214
ar1_rho0p9_p1000_n3000_k60_A3p5,60,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,329,34,295,0.8966565349544073,0.5666666666666667,164,25,139,0.8475609756097561,0.4166666666666667,982,60,922,0.9389002036659878,1.0,0,428,1079,1399605921
ar1_rho0p9_p1000_n3000_k60_A3p5,61,3000,1000,ar1,0.9,60,3.5,Knockoff+,5,3,2,0.4,0.05,0.11346503650901464,0.2,482,44,438,0.9087136929460581,0.7333333333333333,319,35,284,0.890282131661442,0.5833333333333334,980,59,921,0.939795918367347,0.9833333333333333,5,428,1080,395668101
